-8.557747494125712251e+01,2.741878340269916521e+02,7.965785752758669958e+00,1.013316036055353635e+02,-2.080017560846901006e+02,-1.284140884089963208e+02,1.333859619760714850e+02,3.178150656291369103e+01,2.042396422714072628e+02,4.851751052295890787e+01,1.452962397410396100e+01,1.713573990822205531e+02,1.010136999225444328e+02,-1.962611992762893465e+01,-1.094104100498447139e+02,-2.371615664765494103e+02,-4.376656698027051107e+01,-1.186335095221371887e+02,2.597704643234383752e+02,-6.503709440700268374e+01
-6.777090056250449379e+01,-1.521244874588645644e+02,-2.663173285227032849e+01,-6.645349296422125462e+01,1.737729428744459597e+02,1.684761594149845720e+01,-8.864022656377503750e-01,-1.346727540825978231e+01,7.861749201892024530e+01,-4.523281656345007207e+01,6.672060935318381780e+01,1.613969820727444358e+02,4.600750102996467916e+01,-2.497312828251350680e+01,-9.534591709719013863e+01,-2.751239863470743430e+01,5.630788739725709746e+01,-1.532527341917321451e+02,8.315427577092825118e+01,2.076126882280644992e+01
-1.491891597587187945e+01,-6.594134114510022471e+01,-4.763777009693672682e+01,5.973060414653077288e+01,-1.282115260951107238e+01,-5.011399672785699266e+01,4.685634933715224548e+01,5.081897774921301192e+01,-1.249175061324047533e+02,5.714806965769846414e+01,2.501698212860442823e+02,4.696207893755043017e+01,-1.699007204843667864e+02,1.773753918395460261e+01,-1.830815374193684875e+02,3.167371672064159611e+02,2.235674686984474135e+02,-6.659384827953962827e+01,-2.245667198993836280e+02,-8.783711870927842824e+01
-1.809907389397235988e+01,-1.761863742039738554e+02,-6.902251499622762410e+00,-1.875786642702516716e+01,1.251546970628885447e+01,2.296451769379799401e+01,-9.656175998771516333e+01,-8.534140397496543073e+01,4.559216447004995842e+00,-6.309921298739473627e+01,9.074947684172556706e+01,3.589454976769973271e+00,1.865003233997474013e+02,8.204824382712257602e+01,1.103713869390597893e+02,1.325660679647858764e+01,1.573615012902964594e+01,1.731320579909177013e+02,-3.782928835370294962e+01,5.467793541652397948e+01
-2.662375321614580770e+01,-2.686360583873030805e+01,-1.168896265741719844e+02,-7.425143508569406947e+01,-9.282694514164504085e+01,5.943688089231694249e+01,1.040205928223662397e+02,-9.475337357840247776e+00,2.296279301636536019e+01,-1.524713551050964710e+01,-8.107759198929849731e+01,8.622630247968788808e+01,6.525346937594791541e+01,-1.892545985303963789e+02,-2.831090012352535723e+01,-8.820273412074283215e+01,-3.909385696652251596e+01,-6.704315670462594312e+01,-4.642037074139979680e+00,-3.299147351334736555e+01
-3.511406938208389761e+01,1.107388428338713453e+02,5.571786606692488419e+01,-7.038946503004336819e+01,-5.555467328134210447e+01,4.917930553996126264e+01,4.904195717027664614e+01,-6.037802390620689863e+01,-2.339906669021646479e+01,1.846806040086968039e+02,-5.865480885213430895e+01,1.910804588458785247e+02,1.103666942525805013e+02,1.725416275055465860e+02,-6.290719720694288952e+01,-1.685558740627610419e+01,-4.491638087755628561e+01,1.126753191926202788e+02,-5.676837726720896171e+01,7.312154933428736570e+01
6.782994111920409352e+01,-4.802953071417668696e+00,1.298659734164335475e+02,1.076798697266051086e+01,8.340857186083030683e+01,-4.947033689177825266e+01,-7.234368141068252100e+01,7.311455292576080467e+01,4.308402443337483589e+01,2.433076641283657437e+01,-3.436883479377835471e+01,1.549209476526303888e+02,-1.116585804253846987e+02,-1.171343009730971829e+02,9.421665051638289867e+01,8.600963841430696277e+01,3.537627789918678900e+01,-2.879522219028064001e+01,5.024221291904120790e+01,1.720830297119534009e+02
2.515546207874224933e+02,-1.656413705475156348e+02,-4.189201192485463565e+01,-4.817732629848393344e+01,1.626519471699681674e+02,-2.481294986565201555e+02,5.138351930655460365e+01,-2.568103084190335750e+01,1.638112749547640306e+02,1.501038840004460440e+02,3.655067348266926786e+01,-1.579723070711796709e+02,-5.738894823351331809e+01,-4.643910766137384627e+01,-1.326454794453464956e+02,1.154584281859369952e+02,-1.453426497274406017e+02,1.965327508453712255e+02,1.962822634045458301e+02,-3.850602618595062410e+01
3.284953701298160667e+01,-7.228347807042409201e+00,9.018248003616903929e+01,1.274677338564759168e+02,2.579969921200661531e+01,4.691167097810627240e+01,-6.206042639395163008e+01,4.367139668903384120e+01,1.627620789239809085e+01,-9.117944887513567664e+01,-1.403710934311122260e+00,-3.831825179860731367e+01,-6.094955818180586249e+01,-1.146491207599567872e+02,6.250273324947595910e+00,-7.804740063253436233e+01,-4.711081723026993728e+01,1.075124275217288954e+02,6.321161012683779035e+01,-9.787666478612534604e+01
3.518910679064360636e+01,1.327806982641552302e+01,1.701696208533461174e+02,1.383145000872274863e+02,-1.533748725709835981e+02,8.611276689586010491e+01,1.265197251623698946e+02,5.593592087283310832e+01,-3.354121436941908030e+01,2.413393915117136430e+02,6.514092809270225359e+01,1.976544273728228234e+02,1.351478429473507106e+02,4.641346602233037544e+01,-5.797009114736274427e+01,-2.410487815250133448e+00,-2.219124527935532143e+01,-1.214518955649269856e+02,6.502815749597029082e+01,1.567353001959409085e+02
-2.983034945514467751e+01,2.163656499224737217e+02,-1.557582785861733612e+02,1.054363548387203622e+02,1.671520235405409949e+02,-2.040305809810605453e+01,-1.860565051428808658e+01,1.042765175844401000e+02,5.059911099595345263e+01,-1.997411343459506838e+02,-8.433731545393807494e+01,-1.354954804745973629e+00,-1.369698179685067032e+02,-4.741743164299036550e+01,-1.344685425243934276e+02,-3.701706305533903674e+01,-3.366227273211610083e+01,3.517546765937137110e+01,-9.175932399950061935e+00,5.027897210407561346e+01
3.835440074739215532e+01,1.031339994264310462e+02,8.737830409601157555e+01,7.681238351347164439e+01,3.104867428466721435e+02,3.474026366423287726e+01,2.593571503858861433e+02,4.122184022439334683e+01,-8.285091480589192869e+00,-3.731651822131970420e+01,1.509725798448429259e+02,1.640503392887937935e+02,5.997838559647290424e+01,1.133546774502705716e+02,-1.277220465923083310e+02,-1.548779822512211695e+02,1.246326885797453627e+02,-1.268114979030218237e+01,7.493024173975027225e+01,-7.172879499560778527e+01
1.656988469704775468e+02,-1.540418671889036375e+02,-1.385585086482688553e+02,1.444311583712344884e+02,-2.609841792982900301e+02,3.785688680949160556e+01,-1.073259955965767531e+01,-7.359519192000300336e+01,-1.999398485903687828e+01,-8.475234930898101027e+01,1.542255946048499311e+02,1.804497088361609656e+02,-6.857375867883446574e+01,2.755248774685312085e+01,-1.325076470936047315e+02,1.073052159003126746e+02,1.047009174643314395e+02,-2.952622327076896269e+01,1.688505841989534906e+00,-9.376544952267092725e+00
-1.618457833680275826e+02,1.546004147600126828e+02,-7.669532388824308100e+01,-7.601492722579212113e+01,-1.504198544618330047e+01,9.955485853622786863e+01,-5.913032150920308538e+01,-1.952185221403444189e+02,-8.869980607295340747e+01,4.241404190789904050e+01,2.189750287809186773e+02,-1.259919966373155660e+02,-1.296501767480829130e+02,-1.512595500838815781e+02,-1.636724991299340957e+02,1.205691460081430364e+02,1.494688575364379801e+02,1.777558935804023932e+01,-4.677127721408568561e+01,1.791143786862625973e+02
1.739080416565047216e+01,1.089436709360434179e+02,-5.164489417218156575e+01,4.424385422377375754e+00,-1.237341645447046261e+02,6.292489718935848941e+01,1.909377507733157486e+01,-8.945632324137842772e+01,-8.811071495264613418e+01,1.615958503338743526e+02,1.971668750461816444e+02,-2.131353366673212335e+01,6.775357276216261049e+00,4.001144746482169978e+01,1.480317581596871435e+01,-1.674297720538629903e+02,4.278706771903861039e+01,-2.087889034600608795e+02,-7.326841912576190907e+01,5.054271466248177092e+01
5.999942079248372551e+01,-8.100730842094900197e+01,-4.584369401869176386e+01,-5.938365089984536382e+01,-1.028441631360699837e+01,-2.679434663566353514e+00,6.684681295291105130e+01,-5.168968628897835060e+01,3.733961919135551710e+01,5.070157644871914471e+01,1.982893773718653208e+01,-2.596058224494744948e+01,1.806454642754404105e+01,7.517402733935762171e+01,8.391848677163122261e+01,1.815372684826905925e+02,-9.900262363062616089e+01,-4.400073909954025453e+01,-1.613468660268402175e+02,9.310094643278550564e+01
-3.345075063567468021e+01,2.061909820293265483e+01,-6.043385694466395819e+01,-3.267039949778251895e+01,1.223190105426658363e+02,6.942334104859834554e+01,-1.115220576589456591e+01,7.678139194763970465e+01,7.899000800378740905e+01,-3.914255166867352642e+01,-1.469079560636208441e+02,-8.991616270020391255e+01,-1.340528603382516906e+02,1.164434645992907065e+02,1.338115216447681064e+02,1.586373880159016494e+02,-2.019555548977168087e+02,1.071400910373721160e+02,2.212191309384685098e+02,1.111987713810644891e+02
-2.151229617870669699e+02,1.768298308396771858e+02,4.168903713194140437e+00,-2.323991065004715750e+01,4.510952965829782357e+01,-1.049006922570486324e+02,2.782370921578944944e-01,1.620429645104073586e+02,6.223968705232880438e+01,5.840147210266806610e+00,8.960815992760872817e+00,-1.181393983298801373e+02,-1.499878913997254593e+01,-1.634295335629767294e+02,1.022440952393810534e+02,-2.185710482475342644e+02,8.549003796207099981e+01,9.794109008340616640e+01,1.318764615727194212e+02,8.685916316180280816e+00
9.166284661575291182e+01,-1.597466403652161659e+01,-1.186697117687933485e+02,1.530732392537994997e+02,-9.688582961507465896e+00,-1.409511317473194083e+02,-4.668149457897820298e+01,-4.273246825681712835e+01,4.616969181242120612e+01,2.347047483372731165e+02,5.224186132825649054e+01,2.068438519965253164e+01,2.455776199562555178e+02,9.788935399127254300e+01,2.542492041349285259e+01,-4.794118588180950269e+01,3.162000762045608582e+01,-6.639040409313653690e+00,9.143412755899635869e+00,1.314402424769472759e+02
-5.403221831374881390e+01,5.135407081635137416e+01,9.489399898375940268e+01,-6.621125168244094539e+01,-8.226214154891009400e+01,-1.503419225809035709e+01,-4.616295902564608866e+01,1.152332608741504032e+02,-1.001768278564654651e+02,6.847136852867004464e+00,2.546048333404474988e+02,4.130565337861825270e+01,5.792901443048852173e+01,1.160682495697125063e+02,-4.629490654253594073e+01,-1.081419628745403827e+02,1.765112761627447924e+01,2.654038283485373029e+01,-1.618210794713161249e+02,3.750719146827777450e+01
1.069850498701039072e+02,-9.129480730240092612e+01,4.355558483748133369e+01,8.922636603701339197e+01,5.866782085300800986e+01,6.810062387415568708e+01,-2.448002418063011021e+01,-1.127504337740595730e+02,-4.471464623839131747e+01,-5.860571018706248481e+01,-8.025904620754582552e+00,1.093270905459929878e+02,-1.311840128164168675e+02,1.442500228173908283e+01,-1.063401645517852785e+02,-7.400469178227713485e+01,5.587407526118416712e+01,-1.189945053365699152e+02,7.342442897029785343e+01,-1.352164446624724974e+02
6.669804034381600388e+01,-1.549531269578511967e+02,-6.178126792566154535e+01,1.896494383129561356e+02,1.708546369766886244e+02,-4.125246525171453271e+01,3.899605860299014637e+01,1.204068018884884168e+02,6.812961744204710612e+01,-2.734642464548240781e+01,-7.486353140363331704e+01,8.681031429579296343e+01,1.130703308614501310e+02,1.715701834394388072e+02,-1.687249423453070847e+02,-1.253124788201052269e+02,1.161923602147080743e+02,-1.551530546750176711e+02,1.238549954911932787e+02,-2.149325059853920905e+01
-5.209138193366846536e+01,2.054285962714692459e+01,-1.345368452235498751e+02,8.240148305983517218e+01,1.689636997694696845e+02,8.705762158142414364e+01,-2.465086925541407936e+01,-1.538035707765440634e+02,-1.499587456202932856e+02,-1.329643302239307729e+02,-1.227827711231746388e+00,1.134000632726056246e+01,8.684435107409954924e+01,-1.796028986483075585e+02,1.311210230392400149e+02,6.944063189453711971e+01,-3.268362930621348283e+01,-1.189761541732100198e+02,1.249140641691118816e+02,-3.000939612373840149e+01
-2.001889934442876218e+00,3.836119707879318241e+01,-9.131989057816112165e+01,-2.821805790252489743e+01,8.653169020203796435e+01,7.640960784962746288e+01,7.731072066952374655e+01,-1.155179751140431819e+02,-2.365803507291409247e+01,-3.963938350478048989e+01,4.251788422747017648e+01,3.356579896488977255e+01,1.554273307429365225e+01,2.465733955419929089e+02,-2.908060801440376864e+01,-4.078230860685442849e+01,-1.156749670336055971e+02,-1.537847325928870532e+02,-1.220317377215775423e+02,-7.186819254432798232e+01
1.310073094437852603e+02,3.916390436185879231e+00,1.933306669527333810e+01,-9.627330820209662576e+00,3.653009930217886136e+01,1.402072147217843110e+02,-1.993930836268035875e+02,1.218337315585380338e+02,-2.515038452535006854e+02,2.820271152192764141e+00,2.191907354744415102e+02,6.806579395315439740e+01,3.730589353206365644e+01,2.001945966802973373e+02,-7.030628980011438500e+01,4.339674224650475054e+01,5.781170974738930823e+01,-5.224021342270257406e+01,-4.341101794959805460e+01,-5.437794332233396233e+01
8.731497400856387259e+00,5.466916057713130073e+01,1.232302729146621978e+01,7.094618174298553015e+01,-1.969147285973547525e+02,-2.182511637428366669e+01,-1.023419310350646185e+02,3.017225126828983406e+01,2.869174286723232115e+01,-1.156221149574553131e+01,5.102790105320712399e+01,9.978127182640280068e+01,-6.052052230630856400e+00,-1.051694888099702325e+02,-1.581257570919480884e+02,3.611017533012820913e+00,2.418667015135408604e+01,-9.695238895199790363e+01,7.257668231630326261e+01,-4.589568858245734617e+01
